,title,movieId_ref
721,Costa Brava (1946),722.0
722,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",723.0
723,Quartier Mozart (1992),724.0
724,Touki Bouki (1973),725.0
725,Wend Kuuni (a.k.a. God's Gift) (1982),726.0
726,Spirits of the Dead (1968),727.0
727,Babyfever (1994),728.0
728,Pharaoh's Army (1995),729.0
729,Trainspotting (1996),730.0
730,'Til There Was You (1997),731.0
731,Independence Day (a.k.a. ID4) (1996),732.0
732,Stealing Beauty (1996),733.0
733,"Hunchback of Notre Dame, The (1996)",734.0
734,"Cable Guy, The (1996)",735.0
735,Eraser (1996),736.0
736,"Nutty Professor, The (1996)",737.0
737,"I, the Worst of All (Yo, la peor de todas) (1990)",738.0
738,"Unforgettable Summer, An (Un été inoubliable) (1994)",739.0
739,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",740.0
740,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",741.0
741,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),742.0
742,Midnight Dancers (Sibak) (1994),743.0
743,Somebody to Love (1994),744.0
744,"Very Natural Thing, A (1974)",745.0
745,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",746.0
746,Daylight (1996),747.0
747,"Frighteners, The (1996)",748.0
748,Lone Star (1996),749.0
749,Harriet the Spy (1996),750.0
750,Phenomenon (1996),751.0
751,Walking and Talking (1996),752.0
752,She's the One (1996),753.0
753,"Time to Kill, A (1996)",754.0
754,American Buffalo (1996),755.0
755,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",756.0
756,Alaska (1996),757.0
757,Fled (1996),758.0
758,Kazaam (1996),759.0
759,Magic Hunter (Büvös vadász) (1994),760.0
760,Larger Than Life (1996),761.0
761,"Boy Called Hate, A (1995)",762.0
762,Power 98 (1996),763.0
763,Two Deaths (1995),764.0
764,"Very Brady Sequel, A (1996)",765.0
765,Stefano Quantestorie (1993),766.0
766,"Death in the Garden (Mort en ce jardin, La) (1956)",767.0
767,"Crude Oasis, The (1995)",768.0
768,Hedd Wyn (1992),769.0
769,"Collector, The (La collectionneuse) (1967)",770.0
770,Kaspar Hauser (1993),771.0
771,Regular Guys (Echte Kerle) (1996),772.0
772,Women Robbers (Diebinnen) (1995),773.0
773,"Convent, The (O Convento) (1995)",774.0
774,"Adventures of Pinocchio, The (1996)",775.0
775,Joe's Apartment (1996),776.0
776,"First Wives Club, The (1996)",777.0
777,Stonewall (1995),778.0
778,Ransom (1996),779.0
779,High School High (1996),780.0
780,Phat Beach (1996),781.0
781,Foxfire (1996),782.0
782,Chain Reaction (1996),783.0
783,Matilda (1996),784.0
784,Emma (1996),785.0
785,"Crow: City of Angels, The (1996)",786.0
786,House Arrest (1996),787.0
787,"Eyes Without a Face (Yeux sans visage, Les) (1959)",788.0
788,Tales from the Crypt Presents: Bordello of Blood (1996),789.0
789,Lotto Land (1995),790.0
790,"Story of Xinghua, The (Xinghua san yue tian) (1994)",791.0
791,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",792.0
792,Flirt (1995),793.0
793,"Big Squeeze, The (1996)",794.0
794,"Spitfire Grill, The (1996)",795.0
795,Escape from L.A. (1996),796.0
796,Cyclo (Xich lo) (1995),797.0
797,Basquiat (1996),798.0
798,Tin Cup (1996),799.0
799,Dingo (1991),800.0
800,"Ballad of Narayama, The (Narayama Bushiko) (1958)",801.0
801,Every Other Weekend (Un week-end sur deux) (1990),802.0
802,Mille bolle blu (1993),803.0
803,Crows and Sparrows (Wuya yu maque) (1949),804.0
804,"Godfather, The (1972)",805.0
805,"Hippie Revolution, The (1996)",806.0
806,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",807.0
807,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),808.0
808,Manny & Lo (1996),809.0
809,"Wife, The (1995)",810.0
810,Small Faces (1996),811.0
811,Bound (1996),812.0
812,Carpool (1996),813.0
813,Death in Brunswick (1991),814.0
814,Kansas City (1996),815.0
815,Gone Fishin' (1997),816.0
816,Lover's Knot (1996),817.0
817,Vive L'Amour (Ai qing wan sui) (1994),818.0
818,Shadow of Angels (Schatten der Engel) (1976),819.0
819,Killer: A Journal of Murder (1995),820.0
820,Nothing to Lose (1994),821.0
821,Supercop 2 (Project S) (Chao ji ji hua) (1993),822.0
822,Girls Town (1996),823.0
823,Bye-Bye (1995),824.0
824,"Relic, The (1997)",825.0
825,"Island of Dr. Moreau, The (1996)",826.0
826,First Kid (1996),827.0
827,"Trigger Effect, The (1996)",828.0
828,Sweet Nothing (1996),829.0
829,Bogus (1996),830.0
830,Bulletproof (1996),831.0
831,Talk of Angels (1998),832.0
832,1-900 (06) (1994),833.0
833,Baton Rouge (Bâton rouge) (1988),834.0
834,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),835.0
835,Twelfth Night (1996),836.0
836,Mother Night (1996),837.0
837,Liebelei (1933),838.0
838,Venice/Venice (1992),839.0
839,Wild Reeds (Les roseaux sauvages) (1994),840.0
840,For Whom the Bell Tolls (1943),841.0
841,"Philadelphia Story, The (1940)",842.0
842,Singin' in the Rain (1952),843.0
843,"American in Paris, An (1951)",844.0
844,Funny Face (1957),845.0
845,Breakfast at Tiffany's (1961),846.0
846,Vertigo (1958),847.0
847,Rear Window (1954),848.0
848,It Happened One Night (1934),849.0
849,Gaslight (1944),850.0
850,"Gay Divorcee, The (1934)",851.0
851,North by Northwest (1959),852.0
852,"Apartment, The (1960)",853.0
853,Some Like It Hot (1959),854.0
854,Charade (1963),855.0
855,Casablanca (1942),856.0
856,"Maltese Falcon, The (1941)",857.0
857,My Fair Lady (1964),858.0
858,Sabrina (1954),859.0
859,Roman Holiday (1953),860.0
860,"Little Princess, The (1939)",861.0
861,Meet Me in St. Louis (1944),862.0
862,"Wizard of Oz, The (1939)",863.0
863,Gone with the Wind (1939),864.0
864,My Favorite Year (1982),865.0
865,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),866.0
866,Citizen Kane (1941),867.0
867,2001: A Space Odyssey (1968),868.0
868,Golden Earrings (1947),869.0
869,All About Eve (1950),870.0
870,"Women, The (1939)",871.0
871,Rebecca (1940),872.0
872,Foreign Correspondent (1940),873.0
873,Notorious (1946),874.0
874,Spellbound (1945),875.0
875,"Affair to Remember, An (1957)",876.0
876,To Catch a Thief (1955),877.0
877,Father of the Bride (1950),878.0
878,"Band Wagon, The (1953)",879.0
879,Ninotchka (1939),880.0
880,Love in the Afternoon (1957),881.0
881,Gigi (1958),882.0
882,"Reluctant Debutante, The (1958)",883.0
883,"Adventures of Robin Hood, The (1938)",884.0
884,"Mark of Zorro, The (1940)",885.0
885,Laura (1944),886.0
886,"Ghost and Mrs. Muir, The (1947)",887.0
887,Lost Horizon (1937),888.0
888,Top Hat (1935),889.0
889,To Be or Not to Be (1942),890.0
890,My Man Godfrey (1936),891.0
891,Giant (1956),892.0
892,East of Eden (1955),893.0
893,"Thin Man, The (1934)",894.0
894,His Girl Friday (1940),895.0
895,Around the World in 80 Days (1956),896.0
896,It's a Wonderful Life (1946),897.0
897,Mr. Smith Goes to Washington (1939),898.0
898,Bringing Up Baby (1938),899.0
899,Penny Serenade (1941),900.0
900,"Scarlet Letter, The (1926)",901.0
901,Lady of Burlesque (1943),902.0
902,Of Human Bondage (1934),903.0
903,Angel on My Shoulder (1946),904.0
904,Little Lord Fauntleroy (1936),905.0
905,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),906.0
906,"Inspector General, The (1949)",907.0
907,Angel and the Badman (1947),908.0
908,"39 Steps, The (1935)",909.0
909,"Walk in the Sun, A (1945)",910.0
910,"Outlaw, The (1943)",911.0
911,Night of the Living Dead (1968),912.0
912,"African Queen, The (1951)",913.0
913,Beat the Devil (1953),914.0
914,Cat on a Hot Tin Roof (1958),915.0
915,"Last Time I Saw Paris, The (1954)",916.0
916,Meet John Doe (1941),917.0
917,Algiers (1938),918.0
918,Something to Sing About (1937),919.0
919,"Farewell to Arms, A (1932)",920.0
920,Moonlight Murder (1936),921.0
921,Nothing Personal (1995),922.0
922,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",923.0
923,Dangerous Ground (1997),924.0
924,Picnic (1955),925.0
925,Madagascar Skin (1995),926.0
926,"Pompatus of Love, The (1996)",927.0
927,Small Wonders (1995),928.0
928,Fly Away Home (1996),929.0
929,Bliss (1997),930.0
930,Grace of My Heart (1996),931.0
931,Brother of Sleep (Schlafes Bruder) (1995),932.0
932,Maximum Risk (1996),933.0
933,Michael Collins (1996),934.0
934,"Rich Man's Wife, The (1996)",935.0
935,Infinity (1996),936.0
936,Big Night (1996),937.0
937,Last Man Standing (1996),938.0
938,Caught (1996),939.0
939,Set It Off (1996),940.0
940,2 Days in the Valley (1996),941.0
941,Curdled (1996),942.0
942,"Associate, The (Associé, L') (1979)",943.0
943,Ed's Next Move (1996),944.0
944,Extreme Measures (1996),945.0
945,"Glimmer Man, The (1996)",946.0
946,D3: The Mighty Ducks (1996),947.0
947,"Chamber, The (1996)",948.0
948,"Apple Dumpling Gang, The (1975)",949.0
949,"Davy Crockett, King of the Wild Frontier (1955)",950.0
950,Escape to Witch Mountain (1975),951.0
951,Herbie Rides Again (1974),952.0
952,Old Yeller (1957),953.0
953,"Parent Trap, The (1961)",954.0
954,Pollyanna (1960),955.0
955,Homeward Bound: The Incredible Journey (1993),956.0
956,"Shaggy Dog, The (1959)",957.0
957,Swiss Family Robinson (1960),958.0
958,That Darn Cat! (1965),959.0
959,"20,000 Leagues Under the Sea (1954)",960.0
960,Cool Runnings (1993),961.0
961,Angels in the Outfield (1994),962.0
962,Cinderella (1950),963.0
963,"Three Caballeros, The (1945)",964.0
964,"Sword in the Stone, The (1963)",965.0
965,So Dear to My Heart (1949),966.0
966,Robin Hood: Prince of Thieves (1991),967.0
967,Mary Poppins (1964),968.0
968,Dumbo (1941),969.0
969,Pete's Dragon (1977),970.0
970,Bedknobs and Broomsticks (1971),971.0
971,Alice in Wonderland (1951),972.0
972,"Fox and the Hound, The (1981)",973.0
973,Freeway (1996),974.0
974,"Sound of Music, The (1965)",975.0
975,Die Hard (1988),976.0
976,"Lawnmower Man, The (1992)",977.0
977,Unhook the Stars (1996),978.0
978,Synthetic Pleasures (1995),979.0
979,"Secret Agent, The (1996)",980.0
980,Secrets & Lies (1996),981.0
981,That Thing You Do! (1996),982.0
982,To Gillian on Her 37th Birthday (1996),983.0
983,Surviving Picasso (1996),984.0
984,Love Is All There Is (1996),985.0
985,Beautiful Thing (1996),986.0
986,"Long Kiss Goodnight, The (1996)",987.0
987,"Ghost and the Darkness, The (1996)",988.0
988,Looking for Richard (1996),989.0
989,Trees Lounge (1996),990.0
990,"Proprietor, The (1996)",991.0
991,Normal Life (1996),992.0
992,Get on the Bus (1996),993.0
993,Shadow Conspiracy (1997),994.0
994,Jude (1996),995.0
995,Everyone Says I Love You (1996),996.0
996,Bitter Sugar (Azúcar amarga) (1996),997.0
997,William Shakespeare's Romeo + Juliet (1996),998.0
998,Swingers (1996),999.0
999,Sleepers (1996),1000.0
1000,"Sunchaser, The (1996)",1001.0
1001,Johns (1996),1002.0
1002,Five Angles on Murder (1950),1003.0
1003,Shall We Dance (1937),1004.0
1004,"Damsel in Distress, A (1937)",1005.0
1005,Crossfire (1947),1006.0
1006,"Murder, My Sweet (1944)",1007.0
1007,Macao (1952),1008.0
1008,For the Moment (1994),1009.0
1009,Willy Wonka & the Chocolate Factory (1971),1010.0
1010,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",1011.0
1011,"Innocents, The (1961)",1012.0
1012,Sleeper (1973),1013.0
1013,Bananas (1971),1014.0
1014,"Fish Called Wanda, A (1988)",1015.0
1015,Monty Python's Life of Brian (1979),1016.0
1016,Victor/Victoria (1982),1017.0
1017,"Candidate, The (1972)",1018.0
1018,"Great Race, The (1965)",1019.0
1019,Bonnie and Clyde (1967),1020.0
1020,"Old Man and the Sea, The (1958)",1021.0
1021,Dial M for Murder (1954),1022.0
1022,Madame Butterfly (1995),1023.0
1023,Dirty Dancing (1987),1024.0
1024,Reservoir Dogs (1992),1025.0
1025,Platoon (1986),1026.0
1026,Weekend at Bernie's (1989),1027.0
1027,Basic Instinct (1992),1028.0
1028,"Doors, The (1991)",1029.0
1029,"Crying Game, The (1992)",1030.0
1030,Glengarry Glen Ross (1992),1031.0
1031,Sophie's Choice (1982),1032.0
1032,E.T. the Extra-Terrestrial (1982),1033.0
1033,"Search for One-eye Jimmy, The (1996)",1034.0
1034,"Christmas Carol, A (1938)",1035.0
1035,Top Gun (1986),1036.0
1036,American Strays (1996),1037.0
1037,Rebel Without a Cause (1955),1038.0
1038,"Streetcar Named Desire, A (1951)",1039.0
1039,"Leopard Son, The (1996)",1040.0
1040,Loser (1991),1041.0
1041,Charm's Incidents (Charms Zwischenfälle) (1996),1042.0
1042,Bird of Prey (1996),1043.0
1043,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),1044.0
1044,Palookaville (1996),1045.0
1045,"Associate, The (1996)",1046.0
1046,"Funeral, The (1996)",1047.0
1047,Sleepover (1995),1048.0
1048,"Single Girl, A (Fille seule, La) (1995)",1049.0
1049,"Eighth Day, The (Huitième jour, Le) (1996)",1050.0
1050,North Star (a.k.a. Tashunga) (1995),1051.0
1051,Drunks (1995),1052.0
1052,"People vs. Larry Flynt, The (1996)",1053.0
1053,Glory Daze (1995),1054.0
1054,Plutonium Circus (1995),1055.0
1055,"Perfect Candidate, A (1996)",1056.0
1056,On Golden Pond (1981),1057.0
1057,"Return of the Pink Panther, The (1975)",1058.0
1058,Drop Dead Fred (1991),1059.0
1059,"Abyss, The (1989)",1060.0
1060,"Fog, The (1980)",1061.0
1061,Escape from New York (1981),1062.0
1062,"Howling, The (1980)",1063.0
1063,Jean de Florette (1986),1064.0
1064,Manon of the Spring (Manon des sources) (1986),1065.0
1065,Talking About Sex (1994),1066.0
1066,Johnny 100 Pesos (Johnny cien pesos) (1993),1067.0
1067,Private Benjamin (1980),1068.0
1068,Monty Python and the Holy Grail (1975),1069.0
1069,Hustler White (1996),1070.0
1070,Dadetown (1995),1071.0
1071,Everything Relative (1996),1072.0
1072,Entertaining Angels: The Dorothy Day Story (1996),1073.0
1073,Last Call (Hoogste tijd) (1995),1074.0
1074,Get Over It (1996),1075.0
1075,Three Lives and Only One Death (Trois vies & une seule mort) (1996),1076.0
1076,"Line King: The Al Hirschfeld Story, The (1996)",1077.0
1077,Curtis's Charm (1995),1078.0
1078,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994),1079.0
1079,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1080.0
1080,Faust (1994),1081.0
1081,He Walked by Night (1948),1082.0
1082,Raw Deal (1948),1083.0
1083,T-Men (1947),1084.0
1084,"Invitation, The (Zaproszenie) (1986)",1085.0
1085,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",1086.0
1086,"Symphonie pastorale, La (1946)",1087.0
1087,Here Comes Cookie (1935),1088.0
1088,Love in Bloom (1935),1089.0
1089,Six of a Kind (1934),1090.0
1090,"Tin Drum, The (Blechtrommel, Die) (1979)",1091.0
1091,"Ruling Class, The (1972)",1092.0
1092,Mina Tannenbaum (1994),1093.0
1093,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),1094.0
1094,"Bloody Child, The (1996)",1095.0
1095,Farmer & Chase (1997),1096.0
1096,Dear God (1996),1097.0
1097,Bad Moon (1996),1098.0
1098,American Dream (1990),1099.0
1099,Best of the Best 3: No Turning Back (1995),1100.0
1100,Bob Roberts (1992),1101.0
1101,Cinema Paradiso (Nuovo cinema Paradiso) (1989),1102.0
1102,"Cook the Thief His Wife & Her Lover, The (1989)",1103.0
1103,Dead Tired (Grosse Fatigue) (1994),1104.0
1104,Delicatessen (1991),1105.0
1105,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1106.0
1106,Enchanted April (1992),1107.0
1107,Paths of Glory (1957),1108.0
1108,"Grifters, The (1990)",1109.0
1109,Hear My Song (1991),1110.0
1110,"Shooter, The (1997)",1111.0
1111,"English Patient, The (1996)",1112.0
1112,Mediterraneo (1991),1113.0
1113,My Left Foot (1989),1114.0
1114,"Sex, Lies, and Videotape (1989)",1115.0
1115,Passion Fish (1992),1116.0
1116,Strictly Ballroom (1992),1117.0
1117,"Thin Blue Line, The (1988)",1118.0
1118,Tie Me Up! Tie Me Down! (¡Átame!) (1990),1119.0
1119,Madonna: Truth or Dare (1991),1120.0
1120,Paris Is Burning (1990),1121.0
1121,One Flew Over the Cuckoo's Nest (1975),1122.0
1122,Cheech and Chong's Up in Smoke (1978),1123.0
1123,Star Wars: Episode V - The Empire Strikes Back (1980),1124.0
1124,"Princess Bride, The (1987)",1125.0
1125,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1126.0
1126,Brazil (1985),1127.0
1127,Aliens (1986),1128.0
1128,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1129.0
1129,Withnail & I (1987),1130.0
1130,12 Angry Men (1957),1131.0
1131,Lawrence of Arabia (1962),1132.0
1132,"Clockwork Orange, A (1971)",1133.0
1133,To Kill a Mockingbird (1962),1134.0
1134,Apocalypse Now (1979),1135.0
1135,Once Upon a Time in the West (C'era una volta il West) (1968),1136.0
1136,Star Wars: Episode VI - Return of the Jedi (1983),1137.0
1137,"Wings of Desire (Himmel über Berlin, Der) (1987)",1138.0
1138,"Third Man, The (1949)",1139.0
1139,Goodfellas (1990),1140.0
1140,Alien (1979),1141.0
1141,Army of Darkness (1993),1142.0
1142,Ran (1985),1143.0
1143,"Killer, The (Die xue shuang xiong) (1989)",1144.0
1144,Psycho (1960),1145.0
1145,"Blues Brothers, The (1980)",1146.0
1146,"Godfather: Part II, The (1974)",1147.0
1147,Full Metal Jacket (1987),1148.0
1148,Henry V (1989),1149.0
1149,Amadeus (1984),1150.0
1150,"Quiet Man, The (1952)",1151.0
1151,Once Upon a Time in America (1984),1152.0
1152,Annie Hall (1977),1153.0
1153,"Right Stuff, The (1983)",1154.0
1154,Stalker (1979),1155.0
1155,"Boot, Das (Boat, The) (1981)",1156.0
1156,"Sting, The (1973)",1157.0
1157,Harold and Maude (1971),1158.0
1158,Trust (1990),1159.0
1159,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1160.0
1160,Local Hero (1983),1161.0
1161,"Terminator, The (1984)",1162.0
1162,Dead Alive (Braindead) (1992),1163.0
1163,Glory (1989),1164.0
1164,Rosencrantz and Guildenstern Are Dead (1990),1165.0
1165,Manhattan (1979),1166.0
1166,Miller's Crossing (1990),1167.0
1167,Dead Poets Society (1989),1168.0
1168,"Graduate, The (1967)",1169.0
1169,Touch of Evil (1958),1170.0
1170,"Femme Nikita, La (Nikita) (1990)",1171.0
1171,"Bridge on the River Kwai, The (1957)",1172.0
1172,8 1/2 (8½) (1963),1173.0
1173,Chinatown (1974),1174.0
1174,"Day the Earth Stood Still, The (1951)",1175.0
1175,"Treasure of the Sierra Madre, The (1948)",1176.0
1176,Bad Taste (1987),1177.0
1177,Duck Soup (1933),1178.0
1178,Better Off Dead... (1985),1179.0
1179,"Shining, The (1980)",1180.0
1180,Stand by Me (1986),1181.0
1181,M (1931),1182.0
1182,Evil Dead II (Dead by Dawn) (1987),1183.0
1183,"Great Escape, The (1963)",1184.0
1184,"Deer Hunter, The (1978)",1185.0
1185,Diva (1981),1186.0
1186,Groundhog Day (1993),1187.0
1187,Unforgiven (1992),1188.0
1188,"Manchurian Candidate, The (1962)",1189.0
1189,Pump Up the Volume (1990),1190.0
1190,Arsenic and Old Lace (1944),1191.0
1191,Back to the Future (1985),1192.0
1192,Fried Green Tomatoes (1991),1193.0
1193,Patton (1970),1194.0
1194,Down by Law (1986),1195.0
1195,Akira (1988),1196.0
1196,Highlander (1986),1197.0
1197,Cool Hand Luke (1967),1198.0
1198,Cyrano de Bergerac (1990),1199.0
1199,Young Frankenstein (1974),1200.0
1200,Night on Earth (1991),1201.0
1201,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),1202.0
1202,"Great Dictator, The (1940)",1203.0
1203,Fantasia (1940),1204.0
1204,High Noon (1952),1205.0
1205,"Big Sleep, The (1946)",1206.0
1206,Heathers (1989),1207.0
1207,Somewhere in Time (1980),1208.0
1208,Ben-Hur (1959),1209.0
1209,This Is Spinal Tap (1984),1210.0
1210,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),1211.0
